"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval","description"
"171","EC.3.1.3.90","Genotype","MUT",-0.340541541815673,0.165143803524616,90,0,0.0493249918018245,0.184658321711178,"Maltose 6'-phosphate phosphatase"
"172","EC.3.1.6.12","Genotype","MUT",0.518606778830345,0.240332617898609,90,0,0.0403540199607566,0.157714229946961,"N-acetylgalactosamine-4-sulfatase"
"173","EC.3.1.7.2","Genotype","MUT",-0.55155854988032,0.202358717874778,90,0,0.011329926668637,0.0542933802867313,"Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase"
"174","EC.3.2.1.10","Genotype","MUT",0.133362019464775,0.0607058708061251,90,0,0.0371425451089694,0.149520678637485,"Oligo-1,6-glucosidase"
"175","EC.3.2.1.122","Genotype","MUT",-0.356380683042154,0.164824874833048,90,0,0.0399873730160705,0.156730575597248,"Maltose-6'-phosphate glucosidase"
"176","EC.3.2.1.135","Genotype","HET",0.41727228142179,0.169882259005073,90,0,0.0210333376878645,0.0923524972016811,"Neopullulanase"
"177","EC.3.2.1.141","Genotype","MUT",-0.598355749811425,0.212475876142549,90,0,0.00915266334047751,0.0451560833082666,"4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase"
"178","EC.3.2.1.156","Genotype","HET",0.395989340912888,0.19544943463782,90,0,0.0531353275210034,0.195083922406557,"Oligosaccharide reducing-end xylanase"
"179","EC.3.2.1.17","Genotype","MUT",-0.372221546600121,0.148845496912732,90,0,0.0190262608976447,0.0849071544695764,"Lysozyme"
"180","EC.3.2.1.177","Genotype","MUT",0.197288195544657,0.0642831358726931,90,0,0.00497387827607754,0.0273062579183317,"Alpha-D-xyloside xylohydrolase"
"181","EC.3.2.1.183","Genotype","HET",0.385689818103513,0.191008336233066,90,0,0.053884263477027,0.195677991095823,"UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)"
"182","EC.3.2.1.89","Genotype","MUT",-0.246533135370519,0.0968488499555829,90,0,0.0171842587051068,0.0780062354094191,"Arabinogalactan endo-beta-1,4-galactanase"
"183","EC.3.3.2.2","Genotype","MUT",0.380673852229675,0.176345207031448,90,0,0.0402844424661794,0.157592893052772,"Alkenylglycerophosphocholine hydrolase"
"184","EC.3.3.2.5","Genotype","MUT",0.380673852229675,0.176345207031448,90,0,0.0402844424661794,0.157592893052772,"Alkenylglycerophosphoethanolamine hydrolase"
"185","EC.3.4.11.14","Genotype","HET",0.423023381750041,0.173258681307342,90,0,0.0217371151819472,0.0950853487638116,"Cytosol alanyl aminopeptidase"
"186","EC.3.4.11.5","Genotype","HET",0.245115978093767,0.0959182690281004,90,0,0.0167995261430378,0.0765571720613088,"Prolyl aminopeptidase"
"187","EC.3.4.16.4","Genotype","MUT",0.0530764041756371,0.0277927531641811,90,0,0.0672608988483027,0.228485943762091,"Serine-type D-Ala-D-Ala carboxypeptidase"
"188","EC.3.4.17.11","Genotype","MUT",-0.276472001587639,0.113842890403249,90,0,0.022380257298375,0.097637602507044,"Glutamate carboxypeptidase"
"189","EC.3.4.17.13","Genotype","MUT",-0.117094907926151,0.053659219782549,90,0,0.038322190389851,0.152849645677813,"Muramoyltetrapeptide carboxypeptidase"
"190","EC.3.4.19.1","Genotype","HET",-0.649818503990177,0.258225741630145,90,0,0.0183590938543459,0.082651286586984,"Acylaminoacyl-peptidase"
"191","EC.3.4.21.100","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"Sedolisin"
"192","EC.3.4.23.51","Genotype","HET",0.194525661372468,0.0969584133773892,90,0,0.0553333154912678,0.199923374875694,"HycI peptidase"
"193","EC.3.5.1.11","Genotype","MUT",0.17030075423238,0.0901690865430236,90,0,0.0701391289200222,0.236495496523406,"Penicillin amidase"
"194","EC.3.5.1.23","Genotype","MUT",0.214002652085737,0.113920618576429,90,0,0.0715666876902494,0.239629760665674,"Ceramidase"
"195","EC.3.5.1.32","Genotype","HET",-0.192253020599274,0.099498960703834,90,0,0.0642983620752494,0.22275777728278,"Hippurate hydrolase"
"196","EC.3.5.1.5","Genotype","MUT",-0.374406448336562,0.163901928518587,90,0,0.0307594743407438,0.127576374336538,"Urease"
"197","EC.3.5.1.9","Genotype","MUT",-0.155811885295705,0.0740454395495086,90,0,0.045175546430045,0.171797289538711,"Arylformamidase"
"198","EC.3.5.2.5","Genotype","MUT",0.204565356844945,0.0910014891943062,90,0,0.0332837349298954,0.136130475863272,"Allantoinase"
"199","EC.3.5.3.18","Genotype","MUT",-0.169342343722546,0.0884241762723444,90,0,0.06653992083233,0.226629516611908,"Dimethylargininase"
"200","EC.3.5.3.9","Genotype","MUT",0.168471437114242,0.0824096169407471,90,0,0.0511723764786996,0.189514891989952,"Allantoate deiminase"
"201","EC.3.5.4.10","Genotype","MUT",-0.0446368119961532,0.0137835174053162,90,0,0.00327492030989099,0.0188786808561722,"IMP cyclohydrolase"
"202","EC.3.5.4.10","Genotype","HET",-0.0344394940208625,0.0114427204259251,90,0,0.00574798717297187,0.0303445504655673,"IMP cyclohydrolase"
"203","EC.3.5.4.2","Genotype","MUT",0.192114923042957,0.0622559477805113,90,0,0.0047729862660846,0.0263448229801431,"Adenine deaminase"
"204","EC.3.5.4.26","Genotype","HET",0.0583847788698724,0.0304666522031268,90,0,0.0663755289192656,0.226607607078294,"Diaminohydroxyphosphoribosylaminopyrimidine deaminase"
"205","EC.3.6.3.16","Genotype","MUT",-0.146755025651552,0.0756832150400858,90,0,0.0634179218543462,0.221219019517506,"Arsenite-transporting ATPase"
"206","EC.3.6.3.2","Genotype","HET",0.361562464892073,0.155851436924167,90,0,0.0284609681766715,0.119390112659063,"Magnesium-importing ATPase"
"207","EC.3.6.3.28","Genotype","HET",0.381802800205168,0.148344531753559,90,0,0.0161111854060623,0.0739144680996017,"Phosphonate-transporting ATPase"
"208","EC.3.6.3.32","Genotype","MUT",-0.292425942227417,0.156182376396995,90,0,0.0724486126305224,0.242087275865063,"Quaternary-amine-transporting ATPase"
"209","EC.3.6.3.4","Genotype","MUT",-0.0856125511443928,0.0421027629615502,90,0,0.0523353102908086,0.192839116296763,"Cu(2+)-exporting ATPase"
"210","EC.3.6.3.44","Genotype","HET",0.420554426581382,0.168264627583265,90,0,0.0190849525160838,0.084983620893612,"Xenobiotic-transporting ATPase"
"211","EC.3.6.3.54","Genotype","MUT",-0.0632173738589702,0.0331539537786652,90,0,0.0676566463365823,0.229544324775298,"Cu(+) exporting ATPase"
"212","EC.3.7.1.22","Genotype","MUT",0.336708327023642,0.156359520621673,90,0,0.0407357696912672,0.158449165988857,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)"
"213","EC.3.7.1.5","Genotype","MUT",0.857556672931798,0.45433617242659,90,0,0.0703048754393068,0.23666414859816,"Acylpyruvate hydrolase"
"214","EC.3.7.1.9","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"2-hydroxymuconate-6-semialdehyde hydrolase"
"215","EC.3.8.1.2","Genotype","MUT",-0.183944413771091,0.0954266748339389,90,0,0.0648963940968283,0.223893928178851,"(S)-2-haloacid dehalogenase"
"216","EC.3.8.1.5","Genotype","HET",0.385956910700476,0.191006579799123,90,0,0.0537277809097741,0.195677991095823,"Haloalkane dehalogenase"
"217","EC.4.1.1.31","Genotype","HET",0.313827599706698,0.164653717100296,90,0,0.0677643012017377,0.229719015263247,"Phosphoenolpyruvate carboxylase"
"218","EC.4.1.1.44","Genotype","MUT",0.0818112152795182,0.0341818978785298,90,0,0.0242023415424115,0.104142637462875,"4-carboxymuconolactone decarboxylase"
"219","EC.4.1.1.44","Genotype","HET",0.0610695346207347,0.0283769294549359,90,0,0.0408514268775669,0.158748062640616,"4-carboxymuconolactone decarboxylase"
"220","EC.4.1.1.65","Genotype","MUT",0.100526873344972,0.0391186214839618,90,0,0.0162580029656135,0.0745462243602682,"Phosphatidylserine decarboxylase"
"221","EC.4.1.1.65","Genotype","HET",0.0965538533038154,0.0324752699855784,90,0,0.00628125080642106,0.0326641014599646,"Phosphatidylserine decarboxylase"
"222","EC.4.1.1.77","Genotype","HET",0.385699256478847,0.190928002218384,90,0,0.0537849281394351,0.195677991095823,"2-oxo-3-hexenedioate decarboxylase"
"223","EC.4.1.1.8","Genotype","HET",0.406002555361534,0.168207179689624,90,0,0.0231336846147688,0.10054917117365,"Oxalyl-CoA decarboxylase"
"224","EC.4.1.1.97","Genotype","HET",0.385161893860835,0.198949642947842,90,0,0.0638136553140541,0.221842626633643,"2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase"
"225","EC.4.1.2.17","Genotype","MUT",0.112052198952666,0.0495801553442472,90,0,0.0324253946473983,0.133219351188206,"L-fuculose-phosphate aldolase"
"226","EC.4.1.2.21","Genotype","HET",0.213268037702994,0.11475239608317,90,0,0.0744538247576046,0.246894659107692,"2-dehydro-3-deoxy-6-phosphogalactonate aldolase"
"227","EC.4.1.2.4","Genotype","MUT",0.0176503645074464,0.00729809780343611,90,0,0.0228882507644731,0.0996410113851147,"Deoxyribose-phosphate aldolase"
"228","EC.4.1.3.34","Genotype","MUT",0.186509908320089,0.0822233713698495,90,0,0.0318468996170119,0.131304253461269,"Citryl-CoA lyase"
"229","EC.4.1.3.34","Genotype","HET",0.144398379752528,0.0682597208967372,90,0,0.0441319015686714,0.168454948591569,"Citryl-CoA lyase"
"230","EC.4.1.3.40","Genotype","HET",0.206937756383088,0.104934803760482,90,0,0.0593285319136742,0.211186854244497,"Chorismate lyase"
"231","EC.4.2.1.106","Genotype","MUT",-0.755577936721527,0.248345495299123,90,0,0.0053078543603869,0.0288493346630996,"Bile-acid 7-alpha-dehydratase"
"232","EC.4.2.1.109","Genotype","MUT",0.17715486182293,0.0918449713385153,90,0,0.064734203084837,0.223708271226494,"Methylthioribulose 1-phosphate dehydratase"
"233","EC.4.2.1.11","Genotype","MUT",0.0443882512449004,0.0210661667121669,90,0,0.0449102065789607,0.170867669681813,"Phosphopyruvate hydratase"
"234","EC.4.2.1.113","Genotype","MUT",0.469328227680361,0.202635644221786,90,0,0.0286986495607833,0.120263808097955,"o-succinylbenzoate synthase"
"235","EC.4.2.1.129","Genotype","MUT",0.521781591786956,0.239015179509101,90,0,0.0382526855605655,0.152712038987519,"Squalene--hopanol cyclase"
"236","EC.4.2.1.132","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"2-hydroxyhexa-2,4-dienoate hydratase"
"237","EC.4.2.1.148","Genotype","MUT",0.236800528831807,0.0890497465322946,90,0,0.0132298543188119,0.0619108743294516,"2-methylfumaryl-CoA hydratase"
"238","EC.4.2.1.25","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"L-arabinonate dehydratase"
"239","EC.4.2.1.43","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"2-dehydro-3-deoxy-L-arabinonate dehydratase"
"240","EC.4.2.1.44","Genotype","MUT",0.3555574945811,0.147806737238698,90,0,0.0235573830057504,0.102065356454999,"Myo-inosose-2 dehydratase"
"241","EC.4.2.1.44","Genotype","HET",0.254379839209416,0.122705338670539,90,0,0.0482110968918467,0.181151480282639,"Myo-inosose-2 dehydratase"
"242","EC.4.2.1.46","Genotype","HET",-0.0230055006632618,0.00982572640115502,90,0,0.0271530324674166,0.114845814676043,"dTDP-glucose 4,6-dehydratase"
"243","EC.4.2.1.59","Genotype","MUT",-0.0434052094388425,0.0141191756260902,90,0,0.00491156473400648,0.0270004029060302,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
"244","EC.4.2.1.59","Genotype","HET",-0.0322097463837262,0.0117213752181699,90,0,0.0107519368799307,0.051980404064913,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
"245","EC.4.2.1.99","Genotype","HET",0.207924002172133,0.106784981651634,90,0,0.0623969403573265,0.218029462675323,"2-methylisocitrate dehydratase"
"246","EC.4.2.2.3","Genotype","HET",0.543458201818918,0.180683287298107,90,0,0.00577508074168893,0.0304186480792115,"Poly(beta-D-mannuronate) lyase"
"247","EC.4.2.2.5","Genotype","HET",0.281324519182369,0.144421985055633,90,0,0.0622955631614178,0.218029462675323,"Chondroitin AC lyase"
"248","EC.4.2.2.6","Genotype","HET",0.465486208448332,0.228453016455789,90,0,0.0518909545202353,0.191546935007006,"Oligogalacturonide lyase"
"249","EC.4.2.3.1","Genotype","MUT",-0.0329695444518427,0.00872095395220437,90,0,0.00082654569741836,0.00547018107191115,"Threonine synthase"
"250","EC.4.2.3.1","Genotype","HET",-0.0247869491223279,0.00723991090140405,90,0,0.00205816793262313,0.0124249547519242,"Threonine synthase"
"251","EC.4.2.99.20","Genotype","MUT",0.807108712574613,0.284618676444643,90,0,0.00873520332064548,0.0434357787289078,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
"252","EC.4.3.1.12","Genotype","MUT",0.178040740828185,0.0805596990424946,90,0,0.0361090972313109,0.146079334991159,"Ornithine cyclodeaminase"
"253","EC.4.3.1.17","Genotype","MUT",-0.0646373398659873,0.0236129886799198,90,0,0.011022737685129,0.053038820155503,"L-serine ammonia-lyase"
"254","EC.4.3.1.2","Genotype","MUT",0.321273742252676,0.151855318175037,90,0,0.0441105158476001,0.168451923264878,"Methylaspartate ammonia-lyase"
"255","EC.4.3.2.1","Genotype","MUT",-0.081826374854055,0.0206106126153066,90,0,0.000505381695874353,0.00346523241597,"Argininosuccinate lyase"
"256","EC.4.3.99.3","Genotype","HET",0.226854217857663,0.115275605487646,90,0,0.0598276092297107,0.2124087862409,"7-carboxy-7-deazaguanine synthase"
"257","EC.4.4.1.16","Genotype","HET",-0.074479053370263,0.0336729001228962,90,0,0.0359707045523257,0.145591471171709,"Selenocysteine lyase"
"258","EC.4.4.1.16","Genotype","MUT",-0.0855166333893577,0.0405612465965575,90,0,0.0447931141491145,0.170616597239279,"Selenocysteine lyase"
"259","EC.4.4.1.21","Genotype","MUT",-0.0437694218393886,0.0228990601456202,90,0,0.0670347683278874,0.227907067714929,"S-ribosylhomocysteine lyase"
"260","EC.4.99.1.1","Genotype","MUT",-0.232479024641948,0.109007987344841,90,0,0.0425597037131825,0.16413879131251,"Ferrochelatase"
"261","EC.5.1.1.1","Genotype","MUT",-0.0388787509675954,0.0188916170984082,90,0,0.0497459627981401,0.185470362665809,"Alanine racemase"
"262","EC.5.1.3.15","Genotype","MUT",0.485970598527473,0.211654367338979,90,0,0.029984114801826,0.124565799430643,"Glucose-6-phosphate 1-epimerase"
"263","EC.5.1.3.2","Genotype","MUT",0.0390532625855708,0.0195696560872981,90,0,0.0565536082239377,0.203087420631099,"UDP-glucose 4-epimerase"
"264","EC.5.1.3.22","Genotype","MUT",-0.190915260270002,0.0852240155773744,90,0,0.0338467702095137,0.138156976204502,"L-ribulose-5-phosphate 3-epimerase"
"265","EC.5.1.3.25","Genotype","HET",-0.296270502528258,0.100056618570483,90,0,0.00646812486379098,0.0334445394347726,"dTDP-L-rhamnose 4-epimerase"
"266","EC.5.1.3.29","Genotype","MUT",0.234925255162915,0.0910933644989353,90,0,0.015920578223457,0.0730809931918511,"L-fucose mutarotase"
"267","EC.5.1.3.30","Genotype","MUT",0.292310724275822,0.112166977051422,90,0,0.0149601279925887,0.0691377666550143,"D-psicose 3-epimerase"
"268","EC.5.1.3.31","Genotype","MUT",0.292310724275822,0.112166977051422,90,0,0.0149601279925887,0.0691377666550143,"D-tagatose 3-epimerase"
"269","EC.5.2.1.13","Genotype","MUT",0.511734495740468,0.217728242680804,90,0,0.0266214834888612,0.112830950745536,"Prolycopene isomerase"
"270","EC.5.3.1.23","Genotype","MUT",0.10948846358193,0.0533290834122128,90,0,0.0502548778786086,0.187111925829321,"S-methyl-5-thioribose-1-phosphate isomerase"
"271","EC.5.3.1.24","Genotype","MUT",-0.0858451034422737,0.034186628657015,90,0,0.0185854394864084,0.0832737714899288,"Phosphoribosylanthranilate isomerase"
"272","EC.5.3.1.27","Genotype","MUT",0.15256640866105,0.0626339107859256,90,0,0.0220176659211214,0.0962610941928234,"6-phospho-3-hexuloisomerase"
"273","EC.5.3.1.30","Genotype","MUT",0.243524930921724,0.124564078006776,90,0,0.0614112811256564,0.215876355654435,"5-deoxy-glucuronate isomerase"
"274","EC.5.3.1.5","Genotype","MUT",0.133239032029323,0.0691840172174176,90,0,0.0651226573464033,0.224326202418691,"Xylose isomerase"
"275","EC.5.3.1.6","Genotype","MUT",0.0379116884869432,0.0136203136747613,90,0,0.00988836678544336,0.0482618378907677,"Ribose-5-phosphate isomerase"
"276","EC.5.4.3.2","Genotype","HET",-0.278369517779784,0.103389615449051,90,0,0.0122450748861179,0.05803285780327,"Lysine 2,3-aminomutase"
"277","EC.5.4.3.5","Genotype","HET",-0.122570226906192,0.0604956324906334,90,0,0.0531292674615147,0.195083922406557,"D-ornithine 4,5-aminomutase"
"278","EC.5.4.99.1","Genotype","MUT",0.321273742252687,0.151855318004514,90,0,0.0441105156108253,0.168451923264878,"Methylaspartate mutase"
"279","EC.5.4.99.15","Genotype","MUT",-0.594710188681532,0.212200956047619,90,0,0.00945111543531687,0.046348995360247,"(1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase"
"280","EC.5.4.99.16","Genotype","MUT",0.406042838663217,0.1723963874896,90,0,0.0263326097944754,0.111896492529251,"Maltose alpha-D-glucosyltransferase"
"281","EC.5.4.99.17","Genotype","MUT",0.521781591786956,0.239015179509101,90,0,0.0382526855605655,0.152712038987519,"Squalene--hopene cyclase"
"282","EC.5.4.99.18","Genotype","MUT",-0.0481040665555516,0.0143693206545359,90,0,0.00249216857323885,0.0148025297011448,"5-(carboxyamino)imidazole ribonucleotide mutase"
"283","EC.5.4.99.18","Genotype","HET",-0.0358983967825812,0.0119290391650617,90,0,0.0057535938596693,0.0303445504655673,"5-(carboxyamino)imidazole ribonucleotide mutase"
"284","EC.5.4.99.20","Genotype","MUT",0.540627717055095,0.195980595341975,90,0,0.0104863475473861,0.0508768226201772,"23S rRNA pseudouridine(2457) synthase"
"285","EC.5.4.99.9","Genotype","HET",0.0508893021846869,0.0266042150681549,90,0,0.0668446007041858,0.227449598069983,"UDP-galactopyranose mutase"
"286","EC.6.1.1.23","Genotype","MUT",0.174572883625763,0.0734901431432154,90,0,0.0251848020148997,0.107690371396696,"Aspartate--tRNA(Asn) ligase"
"287","EC.6.2.1.20","Genotype","MUT",0.542277001558812,0.200655977150953,90,0,0.0119600237057414,0.0567806116732236,"Long-chain-fatty-acid--[acyl-carrier-protein] ligase"
"288","EC.6.2.1.22","Genotype","MUT",0.167673715962054,0.0868448154853903,90,0,0.0644901884841219,0.223151329018662,"[Citrate (pro-3S)-lyase] ligase"
"289","EC.6.2.1.22","Genotype","HET",0.175544144494941,0.0720963245315811,90,0,0.0220663927326377,0.0963711118809272,"[Citrate (pro-3S)-lyase] ligase"
"290","EC.6.2.1.30","Genotype","MUT",0.131818864218684,0.0632306917245017,90,0,0.0470578176746139,0.177388455566056,"Phenylacetate--CoA ligase"
"291","EC.6.2.1.31","Genotype","HET",0.3856204283025,0.190904098311512,90,0,0.0538025917733092,0.195677991095823,"2-furoate--CoA ligase"
"292","EC.6.3.2.2","Genotype","MUT",-0.224688273507167,0.10849178559823,90,0,0.0484197802630689,0.181768610625013,"Glutamate--cysteine ligase"
"293","EC.6.3.2.6","Genotype","MUT",-0.0478137971455073,0.0145685151499711,90,0,0.00293786105237607,0.0172100452935143,"Phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"294","EC.6.3.2.6","Genotype","HET",-0.0345372674937131,0.0120944052943755,90,0,0.00833096809489776,0.0416293946342478,"Phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"295","EC.6.3.3.1","Genotype","MUT",-0.039746758566303,0.0139166301015043,90,0,0.00832258371918159,0.0416129185959079,"Phosphoribosylformylglycinamidine cyclo-ligase"
"296","EC.6.3.3.1","Genotype","HET",-0.0324518901661951,0.0115532271509382,90,0,0.00931053902049358,0.0458244339275797,"Phosphoribosylformylglycinamidine cyclo-ligase"
"297","EC.6.3.4.13","Genotype","MUT",-0.0480978932793371,0.0143687978162114,90,0,0.00249409575327619,0.0148025297011448,"Phosphoribosylamine--glycine ligase"
"298","EC.6.3.4.13","Genotype","HET",-0.035897223959656,0.011928605118178,90,0,0.00575343752887114,0.0303445504655673,"Phosphoribosylamine--glycine ligase"
"299","EC.6.3.4.14","Genotype","HET",-0.0347062300823068,0.0187249090673704,90,0,0.0751944750185835,0.248923838790778,"Biotin carboxylase"
"300","EC.6.3.4.15","Genotype","MUT",-0.0473289592610495,0.0145888897145711,90,0,0.00322832812938857,0.018660759071382,"Biotin--[acetyl-CoA-carboxylase] ligase"
"301","EC.6.3.4.15","Genotype","HET",-0.0349596906103396,0.0121113197320813,90,0,0.00773795194366149,0.0390718808019451,"Biotin--[acetyl-CoA-carboxylase] ligase"
"302","EC.6.3.4.18","Genotype","MUT",-0.185871588605615,0.0914493937944659,90,0,0.0524335919530115,0.193088382042417,"5-(carboxyamino)imidazole ribonucleotide synthase"
"303","EC.6.3.4.5","Genotype","MUT",-0.0709015613594303,0.0283463695604146,90,0,0.0190033238032501,0.0848510855407127,"Argininosuccinate synthase"
"304","EC.6.3.5.2","Genotype","MUT",0.0197161767445254,0.00631547890176362,90,0,0.00436929028751385,0.0244131110326935,"GMP synthase (glutamine-hydrolyzing)"
"305","EC.6.3.5.3","Genotype","MUT",-0.102811663244661,0.0422222834529843,90,0,0.0220587961602645,0.0963711118809272,"Phosphoribosylformylglycinamidine synthase"
"306","EC.6.3.5.5","Genotype","MUT",0.028694769875054,0.0141790091811291,90,0,0.0533865097523222,0.195677991095823,"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)"
"307","EC.6.3.5.5","Genotype","HET",0.0255840961155271,0.0117710474913833,90,0,0.0390396600565513,0.153767888404878,"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)"
"308","EC.6.4.1.1","Genotype","MUT",-0.135164570502587,0.064146413919758,90,0,0.0449065691817118,0.170867669681813,"Pyruvate carboxylase"
"309","EC.6.4.1.2","Genotype","HET",-0.0527664376298777,0.0193416997834163,90,0,0.0112644950226911,0.0540431491411223,"Acetyl-CoA carboxylase"
"310","EC.6.4.1.2","Genotype","MUT",-0.0657783628891784,0.0232983631243063,90,0,0.00899766461619969,0.0445256482519743,"Acetyl-CoA carboxylase"
"311","EC.6.4.1.4","Genotype","MUT",0.249228816527372,0.0951900055961529,90,0,0.0145455839570615,0.0674123947698376,"Methylcrotonoyl-CoA carboxylase"
"312","EC.6.5.1.1","Genotype","HET",-0.180319021553224,0.0920490285627755,90,0,0.0609256445837928,0.214630393064352,"DNA ligase (ATP)"
